dt,商品编码,用户浏览ID
2019/6/17,5111452,100001567945 
2019/6/18,5112180,100001613296 
2019/6/1,5112224,100001621829 
2019/6/2,5143957,100001621831 
2019/6/3,5148367,100001655146 
2019/6/4,206068,100001657559 
2019/6/5,501964,100001657681 
2019/6/1,975167,100001680779 
2019/6/2,1060555,100001730666 
2019/6/3,1262947,100001757235 
2019/6/4,1273547,100001757239 
2019/6/5,1285450,100001757265 
2019/6/1,1302628,100001757267 
2019/6/2,1450683,100001757275 
2019/6/3,1885374,100001757277 
2019/6/4,2341206,100001757281 
2019/6/5,2341248,100001757283 
2019/6/1,2353670,100001757285 
2019/6/2,2355319,100001757287 
2019/6/3,2853250,100001757293 
2019/6/4,2934968,100001757295 
2019/6/5,3026517,100001757303 
2019/6/1,3027103,100001757305 
2019/6/2,3064789,100001757307 
2019/6/3,3137713,100001757311 
2019/6/4,3169161,100001757337 
2019/6/5,3174925,100001757341 
2019/6/1,3251626,100001757345 
2019/6/2,3281658,100001781764 
2019/6/3,3533422,100001808717 
2019/6/4,3543430,100001808739 
2019/6/5,3770591,100001834181 
2019/6/1,3794329,100001836560 
2019/6/2,3808121,100001836624 
2019/6/3,3819585,100001837793 
2019/6/4,3862530,100001852463 
2019/6/5,3909004,100001875117 
2019/6/1,3998889,100001911216 
2019/6/2,4006436,100001911376 
2019/6/3,4006606,100001913363 
2019/6/4,4113294,100001913365 
2019/6/5,4167804,100001913369 
2019/6/1,4180745,100001913371 
2019/6/2,4183647,100001943436 
2019/6/3,4207165,100001963237 
2019/6/4,4207169,100001963239 
2019/6/5,4207613,100001967509 
2019/6/1,4207625,100001967571 
2019/6/2,4207627,100001967575 
2019/6/3,4276978,100002035220 
2019/6/4,4303416,100002036277 
2019/6/5,4303420,100002039567 
2019/6/1,4315536,100002063377 
2019/6/2,4317011,100002097694 
2019/6/3,4317149,100002097696 
2019/6/4,4331143,100002097698 
2019/6/5,4331183,100002097704 
2019/6/1,4331187,100002097710 
2019/6/2,4335045,100002097712 
2019/6/3,4335133,100002097714 
2019/6/4,4360188,100002097724 
2019/6/5,4387817,100002097884 
2019/6/1,4409727,100002106615 
2019/6/2,4494706,100002106629 
2019/6/3,4534739,100002160263 
2019/6/4,4599119,100002172551 
2019/6/5,4615006,100002172553 
2019/6/1,4634661,100002194844 
2019/6/2,4642345,100002232938 
2019/6/3,4643435,100002232940 
2019/6/4,4643437,100002237037 
2019/6/5,4664829,100002248045 
2019/6/1,4694174,100002265047 
2019/6/2,4755313,100002265049 
2019/6/3,4756825,100002265051 
2019/6/4,4786947,100002267634 
2019/6/5,4826839,100001567849 
2019/6/1,4887235,100001567863 
2019/6/2,4888026,100001567865 
2019/6/3,4890662,100001567945 
2019/6/4,4890664,100001613296 
2019/6/5,4890666,100001621829 
2019/6/1,4910938,100001621831 
2019/6/2,4940255,100001655146 
2019/6/3,4940275,100001657559 
2019/6/4,5001143,100001657681 
2019/6/5,5008405,100001680779 
2019/6/1,5030833,100001730666 
2019/6/2,5059138,100001757235 
2019/6/3,5059150,100001757239 
2019/6/4,5059170,100001757265 
2019/6/5,5059180,100001757267 
2019/6/1,5088073,100001757275 
2019/6/2,5092735,100001757277 
2019/6/3,5092755,100001757281 
2019/6/4,5092757,100001757283 
2019/6/5,5092759,100001757285 
2019/6/1,5092761,100001757287 
2019/6/2,5092763,100001757293 
2019/6/3,5092773,100001757295 
2019/6/4,5111452,100001757303 
2019/6/5,5112180,100001757305 
2019/6/1,5112224,100001757307 
2019/6/2,5143957,100001757311 
2019/6/3,5148367,100001757337 
2019/6/4,206068,100001757341 
2019/6/5,501964,100001757345 
2019/6/1,975167,100001781764 
2019/6/2,1060555,100001808717 
2019/6/3,1262947,100001808739 
2019/6/4,1273547,100001834181 
2019/6/5,1285450,100001836560 
2019/6/1,1302628,100001836624 
2019/6/2,1450683,100001837793 
2019/6/3,1885374,100001852463 
2019/6/4,2341206,100001875117 
2019/6/5,2341248,100001911216 
2019/6/1,2353670,100001911376 
2019/6/2,2355319,100001913363 
2019/6/3,2853250,100001913365 
2019/6/4,2934968,100001913369 
2019/6/5,3026517,100001913371 
2019/6/1,3027103,100001943436 
2019/6/2,3064789,100001963237 
2019/6/3,3137713,100001963239 
2019/6/4,3169161,100001967509 
2019/6/5,3174925,100001967571 
2019/6/1,3251626,100001967575 
2019/6/2,3281658,100002035220 
2019/6/3,3533422,100002036277 
2019/6/4,3543430,100002039567 
2019/6/5,3770591,100002063377 
2019/6/1,3794329,100002097694 
2019/6/2,3808121,100002097696 
2019/6/3,3819585,100002097698 
2019/6/4,3862530,100002097704 
2019/6/5,3909004,100002097710 
2019/6/1,3998889,100002097712 
2019/6/2,4006436,100002097714 
2019/6/3,4006606,100002097724 
2019/6/4,4113294,100002097884 
2019/6/5,4167804,100002106615 
2019/6/1,4180745,100002106629 
2019/6/2,4183647,100002160263 
2019/6/3,4207165,100002172551 
2019/6/4,4207169,100002172553 
2019/6/5,4207613,100002194844 
2019/6/1,4207625,100002232938 
2019/6/2,4207627,100002232940 
2019/6/3,4276978,100002237037 
2019/6/4,4303416,100002248045 
2019/6/5,4303420,100002265047 
2019/6/1,4315536,100002265049 
2019/6/2,4317011,100002265051 
2019/6/3,4317149,100002267634 
2019/6/4,4331143,100001967509 
2019/6/5,4331183,100001967571 
2019/6/1,4331187,100001967575 
2019/6/2,4335045,100002035220 
2019/6/3,4335133,100002036277 
2019/6/4,4360188,100002039567 
2019/6/5,4387817,100002063377 
2019/6/1,4409727,100002097694 
2019/6/2,4494706,100002097696 
2019/6/3,4534739,100002097698 
2019/6/4,4599119,100002097704 
2019/6/5,4615006,100002097710 
2019/6/1,4634661,100002097712 
2019/6/2,4642345,100002097714 
2019/6/3,4643435,100002097724 
2019/6/4,4643437,100002097884 
2019/6/5,4664829,100002106615 
2019/6/1,4694174,100002106629 
2019/6/2,4755313,100002160263 
2019/6/3,4756825,100002172551 
2019/6/4,4786947,100002172553 
2019/6/5,4826839,100002194844 
2019/6/1,4887235,100002232938 
2019/6/2,4888026,100002232940 
2019/6/3,4890662,100002237037 
2019/6/4,4890664,100002248045 
2019/6/5,4890666,100002265047 
2019/6/1,4910938,100002265049 
2019/6/2,4940255,100002265051 
2019/6/3,4940275,100002267634 
2019/6/4,5001143,100001967509 
2019/6/5,5008405,100001967571 
2019/6/1,5030833,100001967575 
2019/6/2,5059138,100002035220 
2019/6/3,5059150,100002036277 
2019/6/4,5059170,100002039567 
2019/6/5,5059180,100002063377 
2019/6/1,5088073,100002097694 
2019/6/2,5092735,100002097696 
2019/6/3,5092755,100002097698 
2019/6/4,5092757,100002097704 
2019/6/5,5092759,100002097710 
2019/6/1,5092761,100002097712 
2019/6/2,5092763,100002097714 
2019/6/3,5092773,100002097724 
2019/6/4,5111452,100002097884 
2019/6/5,5112180,100002106615 
2019/6/6,5112224,100002106629 
2019/6/7,5143957,100002160263 
2019/6/8,5148367,100002172551 
2019/6/9,206068,100002172553 
2019/6/10,501964,100002194844 
2019/6/11,975167,100002232938 
2019/6/12,1060555,100002232940 
2019/6/13,1262947,100002237037 
2019/6/14,1273547,100002248045 
2019/6/15,1285450,100002265047 
2019/6/16,1302628,100002265049 
2019/6/17,1450683,100002265051 
2019/6/18,1885374,100002267634 
2019/6/13,2341206,100001967509 
2019/6/14,2341248,100001967571 
2019/6/15,2353670,100001967575 
2019/6/16,2355319,100002035220 
2019/6/17,2853250,100002036277 
2019/6/18,2934968,100002039567 
2019/6/13,3026517,100002063377 
2019/6/14,3027103,100002097694 
2019/6/15,3064789,100002097696 
2019/6/16,3137713,100002097698 
2019/6/17,3169161,100002097704 
2019/6/18,3174925,100002097710 
2019/6/13,3251626,100002097712 
2019/6/14,3281658,100002097714 
2019/6/15,3533422,100002097724 
2019/6/16,3543430,100002097884 
2019/6/17,3770591,100002106615 
2019/6/18,3794329,100002106629 
2019/6/13,3808121,100002160263 
2019/6/14,3819585,100002172551 
2019/6/15,3862530,100002172553 
2019/6/16,3909004,100002194844 
2019/6/17,3998889,100002232938 
2019/6/18,4006436,100002232940 
2019/6/13,4006606,100002237037 
2019/6/14,4113294,100002248045 
2019/6/15,4167804,100002265047 
2019/6/16,4180745,100002265049 
2019/6/17,4183647,100002265051 
2019/6/18,4207165,100002267634 
2019/6/13,4207169,100001967509 
2019/6/14,4207613,100001967571 
2019/6/15,4207625,100001967575 
2019/6/16,4207627,100002035220 
2019/6/17,4276978,100002036277 
2019/6/18,4303416,100002039567 
2019/6/13,4303420,100002063377 
2019/6/14,4315536,100002097694 
2019/6/15,4317011,100002097696 
2019/6/16,4317149,100002097698 
2019/6/17,4331143,100002097704 
2019/6/18,4331183,100002097710 
2019/6/13,4331187,100002097712 
2019/6/14,4335045,100002097714 
2019/6/15,4335133,100002097724 
2019/6/16,4360188,100002097884 
2019/6/17,4387817,100002106615 
2019/6/18,4409727,100002106629 
2019/6/13,4494706,100002160263 
2019/6/14,4534739,100002172551 
2019/6/15,4599119,100002172553 
2019/6/16,4615006,100002194844 
2019/6/17,4634661,100002232938 
2019/6/18,4642345,100002232940 
2019/6/13,4643435,100002237037 
2019/6/14,4643437,100002248045 
2019/6/15,4664829,100002265047 
2019/6/16,4694174,100002265049 
2019/6/17,4755313,100002265051 
2019/6/18,4756825,100002267634 
2019/6/13,4786947,100001967509 
2019/6/14,4826839,100001967571 
2019/6/15,4887235,100001967575 
2019/6/16,4888026,100002035220 
2019/6/17,4890662,100002036277 
2019/6/18,4890664,100002039567 
2019/6/13,4890666,100002063377 
2019/6/14,4910938,100002097694 
2019/6/15,4940255,100002097696 
2019/6/16,4940275,100002097698 
2019/6/17,5001143,100002097704 
2019/6/18,5008405,100002097710 
2019/6/13,5030833,100002097712 
2019/6/14,5059138,100002097714 
2019/6/15,5059150,100002097724 
2019/6/16,5059170,100002097884 
2019/6/17,5059180,100002106615 
2019/6/18,5088073,100002106629 
2019/6/13,5092735,100002160263 
2019/6/14,5092755,100002172551 
2019/6/15,5092757,100002172553 
2019/6/16,5092759,100002194844 
2019/6/17,5092761,100002232938 
2019/6/18,5092763,100002232940 
2019/6/13,5092773,100002237037 
2019/6/14,5111452,100002248045 
2019/6/15,5112180,100002265047 
2019/6/16,5112224,100002265049 
2019/6/17,5143957,100002265051 
2019/6/18,5148367,100002267634 
2019/6/13,206068,100001967509 
2019/6/14,501964,100001967571 
2019/6/15,975167,100001967575 
2019/6/16,1060555,100002035220 
2019/6/17,1262947,100002036277 
2019/6/18,1273547,100002039567 
2019/6/13,1285450,100002063377 
2019/6/14,1302628,100002097694 
2019/6/15,1450683,100002097696 
2019/6/16,1885374,100002097698 
2019/6/17,2341206,100002097704 
2019/6/18,2341248,100002097710 
2019/6/13,2353670,100002097712 
2019/6/14,2355319,100002097714 
2019/6/15,2853250,100002097724 
2019/6/16,2934968,100002097884 
2019/6/17,3026517,100002106615 
2019/6/18,3027103,100002106629 
2019/6/13,3064789,100002160263 
2019/6/14,3137713,100002172551 
2019/6/15,3169161,100002172553 
2019/6/16,3174925,100002194844 
2019/6/17,3251626,100002232938 
2019/6/18,3281658,100002232940 
2019/6/13,3533422,100002237037 
2019/6/14,3543430,100002248045 
2019/6/15,3770591,100002265047 
2019/6/16,3794329,100002265049 
2019/6/17,3808121,100002265051 
2019/6/18,3819585,100002267634 
2019/6/13,3862530,100001270334 
2019/6/14,3909004,100001328146 
2019/6/15,3998889,100001357111 
2019/6/16,4006436,100001362928 
2019/6/17,4006606,100001391570 
2019/6/18,4113294,100001442891 
2019/6/13,4167804,100001483996 
2019/6/14,4180745,100001484064 
2019/6/15,4183647,100001567837 
2019/6/16,4207165,100001567849 
2019/6/17,4207169,100001567863 
2019/6/5,4207613,100001567865 
2019/6/6,4207625,100001567945 
2019/6/7,4207627,100001613296 
2019/6/8,4276978,100001621829 
2019/6/9,4303416,100001621831 
2019/6/10,4303420,100001655146 
2019/6/11,4315536,100001657559 
2019/6/5,4317011,100001657681 
2019/6/6,4317149,100001680779 
2019/6/7,4331143,100001730666 
2019/6/8,4331183,100001757235 
2019/6/9,4331187,100001757239 
2019/6/10,4335045,100001757265 
2019/6/11,4335133,100001757267 
2019/6/5,4360188,100001757275 
2019/6/6,4387817,100001757277 
2019/6/7,4409727,100001757281 
2019/6/8,4494706,100001757283 
2019/6/9,4534739,100001757285 
2019/6/10,4599119,100001757287 
2019/6/11,4615006,100001757293 
2019/6/5,4634661,100001757295 
2019/6/6,4642345,100001757303 
2019/6/7,4643435,100001757305 
2019/6/8,4643437,100001757307 
2019/6/9,4664829,100001757311 
2019/6/10,4694174,100001757337 
2019/6/11,4755313,100001757341 
2019/6/5,4756825,100001757345 
2019/6/6,4786947,100001781764 
2019/6/7,4826839,100001808717 
2019/6/8,4887235,100001808739 
2019/6/9,4888026,100001834181 
2019/6/10,4890662,100001836560 
2019/6/11,4890664,100001836624 
2019/6/5,4890666,100001837793 
2019/6/6,4910938,100001852463 
2019/6/7,4940255,100001875117 
2019/6/8,4940275,100001911216 
2019/6/9,5001143,100001911376 
2019/6/10,5008405,100001913363 
2019/6/11,5030833,100001913365 
2019/6/5,5059138,100001913369 
2019/6/6,5059150,100001913371 
2019/6/7,5059170,100001943436 
2019/6/8,5059180,100001963237 
2019/6/9,5088073,100001963239 
2019/6/10,5092735,100001967509 
2019/6/11,5092755,100001967571 
2019/6/5,5092757,100001967575 
2019/6/6,5092759,100002035220 
2019/6/7,5092761,100002036277 
2019/6/8,5092763,100002039567 
2019/6/9,5092773,100002063377 
2019/6/10,5111452,100002097694 
2019/6/11,5112180,100002097696 
2019/6/5,5112224,100002097698 
2019/6/6,5143957,100002097704 
2019/6/7,5148367,100002097710 
2019/6/8,206068,100002097712 
2019/6/9,501964,100002097714 
2019/6/10,975167,100002097724 
2019/6/11,1060555,100002097884 
2019/6/5,1262947,100002106615 
2019/6/6,1273547,100002106629 
2019/6/7,1285450,100002160263 
2019/6/8,1302628,100002172551 
2019/6/9,1450683,100002172553 
2019/6/10,1885374,100002194844 
2019/6/11,2341206,100002232938 
2019/6/5,2341248,100002232940 
2019/6/6,2353670,100002237037 
2019/6/7,2355319,100002248045 
2019/6/8,2853250,100002265047 
2019/6/9,2934968,100002265049 
2019/6/10,3026517,100002265051 
2019/6/11,3027103,100002267634 
2019/6/5,3064789,100000914447 
2019/6/6,3137713,100000914507 
2019/6/7,3169161,100000914513 
2019/6/5,3174925,100000914745 
2019/6/6,3251626,100000996930 
2019/6/7,3281658,100000998304 
2019/6/8,3533422,100001012957 
2019/6/9,3543430,100001012983 
2019/6/10,3770591,100001012991 
2019/6/11,3794329,100001012993 
2019/6/5,3808121,100001013003 
2019/6/6,3819585,100001045285 
2019/6/7,3862530,100001051257 
2019/6/8,3909004,100001098957 
2019/6/9,3998889,100001118300 
2019/6/10,4006436,100001118330 
2019/6/11,4006606,100001118332 
2019/6/5,4113294,100001118362 
2019/6/6,4167804,100001118580 
2019/6/7,4180745,100001122352 
2019/6/8,4183647,100001122474 
2019/6/9,4207165,100001122476 
2019/6/10,4207169,100001122480 
2019/6/11,4207613,100001122490 
2019/6/5,4207625,100001122502 
2019/6/6,4207627,100001144964 
2019/6/7,4276978,100001155699 
2019/6/8,4303416,100001159414 
2019/6/1,4303420,100001159420 
2019/6/2,4315536,100001159438 
2019/6/3,4317011,100001159466 
2019/6/4,4317149,100001159498 
2019/6/5,4331143,100001159526 
2019/6/6,4331183,100001270330 
2019/6/7,4331187,100001270334 
2019/6/8,4335045,100001328146 
2019/6/9,4335133,100001357111 
2019/6/10,4360188,100001362928 
2019/6/11,4387817,100001391570 
2019/6/12,4409727,100001442891 
2019/6/13,4494706,100001483996 
2019/6/14,4534739,100001484064 
2019/6/15,4599119,100001567837 
2019/6/16,4615006,100001567849 
2019/6/17,4634661,100001567863 
2019/6/18,4642345,100001567865 
2019/6/1,4643435,100001567945 
2019/6/2,4643437,100001613296 
2019/6/3,4664829,100001621829 
2019/6/4,4694174,100001621831 
2019/6/5,4755313,100001655146 
2019/6/6,4756825,100001657559 
2019/6/7,4786947,100001657681 
2019/6/8,4826839,100001680779 
2019/6/9,4887235,100001730666 
2019/6/10,4888026,100001757235 
2019/6/11,4890662,100001757239 
2019/6/12,4890664,100001757265 
2019/6/13,4890666,100001757267 
2019/6/14,4910938,100001757275 
2019/6/15,4940255,100001757277 
2019/6/16,4940275,100001757281 
2019/6/17,5001143,100001757283 
2019/6/18,5008405,100001757285 
2019/6/1,5030833,100001757287 
2019/6/2,5059138,100001757293 
2019/6/3,5059150,100001757295 
2019/6/4,5059170,100001757303 
2019/6/5,5059180,100001757305 
2019/6/6,5088073,100001757307 
2019/6/7,5092735,100001757311 
2019/6/8,5092755,100001757337 
2019/6/9,5092757,100001757341 
2019/6/10,5092759,100001757345 
2019/6/11,5092761,100001781764 
2019/6/12,5092763,100001808717 
2019/6/13,5092773,100001808739 
2019/6/14,5111452,100001834181 
2019/6/15,5112180,100001836560 
2019/6/16,5112224,100001836624 
2019/6/17,5143957,100001837793 
2019/6/18,5148367,100001852463 
2019/6/1,206068,100001875117 
2019/6/2,501964,100001911216 
2019/6/3,975167,100001911376 
2019/6/4,1060555,100001913363 
2019/6/5,1262947,100001913365 
2019/6/6,1273547,100001913369 
2019/6/7,1285450,100001913371 
2019/6/8,1302628,100001943436 
2019/6/9,1450683,100001963237 
2019/6/10,1885374,100001963239 
2019/6/11,2341206,100001967509 
2019/6/12,2341248,100001967571 
2019/6/13,2353670,100001967575 
2019/6/14,2355319,100002035220 
2019/6/15,2853250,100002036277 
2019/6/16,2934968,100002039567 
2019/6/17,3026517,100002063377 
2019/6/18,3027103,100002097694 
2019/6/1,3064789,100002097696 
2019/6/2,3137713,100001270334 
2019/6/3,3169161,100001328146 
2019/6/4,3174925,100001357111 
2019/6/5,3251626,100001362928 
2019/6/6,3281658,100001391570 
2019/6/7,3533422,100001442891 
2019/6/8,3543430,100001483996 
2019/6/9,3770591,100001484064 
2019/6/10,3794329,100001567837 
2019/6/11,3808121,100001567849 
2019/6/12,3819585,100001567863 
2019/6/13,3862530,100001567865 
2019/6/14,3909004,100001567945 
2019/6/15,3998889,100001613296 
2019/6/16,4006436,100001621829 
2019/6/17,4006606,100001621831 
2019/6/18,4113294,100001655146 
2019/6/1,4167804,100001657559 
2019/6/2,4180745,100001657681 
2019/6/3,4183647,100001680779 
2019/6/4,4207165,100001730666 
2019/6/5,4207169,100001757235 
2019/6/6,4207613,100001757239 
2019/6/7,4207625,100001757265 
2019/6/8,4207627,100001757267 
2019/6/9,4276978,100001757275 
2019/6/10,4303416,100001757277 
2019/6/11,4303420,100001757281 
2019/6/12,4315536,100001757283 
2019/6/13,4317011,100001757285 
2019/6/14,4317149,100001757287 
2019/6/15,4331143,100001757293 
2019/6/16,4331183,100001757295 
2019/6/17,4331187,100001757303 
2019/6/18,4335045,100001757305 
2019/6/1,4335133,100001757307 
2019/6/2,4360188,100001757311 
2019/6/3,4387817,100001757337 
2019/6/4,4409727,100001757341 
2019/6/5,4494706,100001757345 
2019/6/6,4534739,100001781764 
2019/6/7,4599119,100001808717 
2019/6/8,4615006,100001808739 
2019/6/9,4634661,100001834181 
2019/6/10,4642345,100001836560 
2019/6/11,4643435,100001836624 
2019/6/12,4643437,100001837793 
2019/6/13,4664829,100001852463 
2019/6/14,4694174,100001875117 
2019/6/15,4755313,100001911216 
2019/6/16,4756825,100001911376 
2019/6/17,4786947,100001913363 
2019/6/18,4826839,100001913365 
2019/6/1,4887235,100001913369 
2019/6/2,4888026,100001913371 
2019/6/3,4890662,100001943436 
2019/6/4,4890664,100001963237 
2019/6/5,4890666,100001963239 
2019/6/6,4910938,100001967509 
2019/6/7,4940255,100001967571 
2019/6/8,4940275,100001967575 
2019/6/9,5001143,100002035220 
2019/6/10,5008405,100002036277 
2019/6/11,5030833,100002039567 
2019/6/12,5059138,100002063377 
2019/6/13,5059150,100002097694 
2019/6/14,5059170,100002097696 
2019/6/15,5059180,100002097698 
2019/6/16,5088073,100002097704 
2019/6/17,5092735,100002097710 
2019/6/18,5092755,100002097712 
2019/6/1,5092757,100002097714 
2019/6/2,5092759,100002097724 
2019/6/3,5092761,100002097884 
2019/6/4,5092763,100002106615 
2019/6/5,5092773,100002106629 
2019/6/6,5111452,100002160263 
2019/6/7,5112180,100002172551 
2019/6/8,5112224,100002172553 
2019/6/9,5143957,100002194844 
2019/6/10,5148367,100002232938 
2019/6/11,206068,100002232940 
2019/6/12,501964,100002237037 
2019/6/13,975167,100002248045 
2019/6/14,1060555,100002265047 
2019/6/15,1262947,100002265049 
2019/6/16,1273547,100002265051 
2019/6/17,1285450,100002267634 
2019/6/18,1302628,100000914447 
2019/6/1,1450683,100000914507 
2019/6/2,1885374,100000914513 
2019/6/3,2341206,100000914745 
2019/6/4,2341248,100000996930 
2019/6/5,2353670,100000998304 
2019/6/6,2355319,100001012957 
2019/6/7,2853250,100001012983 
2019/6/8,2934968,100001012991 
2019/6/9,3026517,100001012993 
2019/6/10,3027103,100001013003 
2019/6/11,3064789,100001045285 
2019/6/12,3137713,100001051257 
2019/6/13,3169161,100001098957 
2019/6/14,3174925,100001118300 
2019/6/15,3251626,100001118330 
2019/6/16,3281658,100001118332 
2019/6/17,3533422,100001118362 
2019/6/18,3543430,100001118580 
2019/6/1,3770591,100001122352 
2019/6/2,3794329,100001122474 
2019/6/3,3808121,100001122476 
2019/6/4,3819585,100001122480 
2019/6/5,3862530,100001122490 
2019/6/6,3909004,100001122502 
2019/6/7,3998889,100001144964 
2019/6/8,4006436,100001155699 
2019/6/9,4006606,100001159414 
2019/6/10,4113294,100001159420 
2019/6/11,4167804,100001159438 
2019/6/12,4180745,100001159466 
2019/6/13,4183647,100001159498 
2019/6/14,4207165,100001159526 
2019/6/15,4207169,100001270330 
2019/6/16,4207613,100001270334 
2019/6/17,4207625,100001328146 
2019/6/18,4207627,100001357111 
2019/6/1,4276978,100001362928 
2019/6/2,4303416,100001391570 
2019/6/3,4303420,100001442891 
2019/6/4,4315536,100001483996 
2019/6/5,4317011,100001484064 
2019/6/6,4317149,100001567837 
2019/6/7,4331143,100001567849 
2019/6/8,4331183,100001567863 
2019/6/9,4331187,100001567865 
2019/6/10,4335045,100001567945 
2019/6/11,4335133,100001613296 
2019/6/12,4360188,100001621829 
2019/6/13,4387817,100001621831 
2019/6/14,4409727,100001655146 
2019/6/15,4494706,100001657559 
2019/6/16,4534739,100001657681 
2019/6/17,4599119,100001680779 
2019/6/18,4615006,100001730666 
2019/6/1,4634661,100001757235 
2019/6/2,4642345,100001757239 
2019/6/3,4643435,100001757265 
2019/6/4,4643437,100001757267 
2019/6/5,4664829,100001757275 
2019/6/6,4694174,100001757277 
2019/6/7,4755313,100001757281 
2019/6/8,4756825,100001757283 
2019/6/9,4786947,100001757285 
2019/6/10,4826839,100001757287 
2019/6/11,4887235,100001757293 
2019/6/12,4888026,100001757295 
2019/6/13,4890662,100001757303 
2019/6/14,4890664,100001757305 
2019/6/15,4890666,100001757307 
2019/6/16,4910938,100001757311 
2019/6/17,4940255,100001757337 
2019/6/18,4940275,100001757341 
2019/6/1,5001143,100001757345 
2019/6/2,5008405,100001781764 
2019/6/3,5030833,100001808717 
2019/6/4,5059138,100001808739 
2019/6/5,5059150,100001834181 
2019/6/6,5059170,100001836560 
2019/6/7,5059180,100001836624 
2019/6/8,5088073,100001837793 
2019/6/9,5092735,100001852463 
2019/6/10,5092755,100001875117 
2019/6/11,5092757,100001911216 
2019/6/12,5092759,100001911376 
2019/6/13,5092761,100001913363 
2019/6/14,5092763,100001913365 
2019/6/15,5092773,100001913369 
2019/6/16,5111452,100001913371 
2019/6/17,5112180,100001943436 
2019/6/18,5112224,100001963237 
2019/6/17,5143957,100001963239 
2019/6/18,5148367,100001967509 
2018/6/1,206068,100000007421 
2018/6/2,501964,100000014716 
2018/6/3,975167,100000069464 
2018/6/4,1060555,100000074839 
2018/6/5,1262947,100000074925 
2018/6/6,1273547,100000134249 
2018/6/7,1285450,100000134277 
2018/6/8,1302628,100000134793 
2018/6/9,1450683,100000158841 
2018/6/10,1885374,100000187324 
2018/6/11,2341206,100000187326 
2018/6/12,2341248,100000200669 
2018/6/13,2353670,100000207532 
2018/6/14,2355319,100000253890 
2018/6/15,2853250,100000308301 
2018/6/16,2934968,100000324457 
2018/6/17,3026517,100000324507 
2018/6/1,3027103,100000339293 
2018/6/2,3064789,100000342180 
2018/6/3,3137713,100000342192 
2018/6/4,3169161,100000342234 
2018/6/5,3174925,100000397189 
2018/6/6,3251626,100000401618 
2018/6/7,3281658,100000419417 
2018/6/8,3533422,100000419427 
2018/6/9,3543430,100000419459 
2018/6/10,3770591,100000419465 
2018/6/11,3794329,100000436237 
2018/6/12,3808121,100000436253 
2018/6/13,3819585,100000502648 
2018/6/14,3862530,100000529143 
2018/6/15,3909004,100000529351 
2018/6/16,3998889,100000529353 
2018/6/17,4006436,100000542290 
2018/6/1,4006606,100000558876 
2018/6/2,4113294,100000612355 
2018/6/3,4167804,100000612409 
2018/6/4,4180745,100000612411 
2018/6/5,4183647,100000633401 
2018/6/6,4207165,100000668210 
2018/6/7,4207169,100000668248 
2018/6/8,4207613,100000668310 
2018/6/9,4207625,100000668330 
2018/6/10,4207627,100000676959 
2018/6/11,4276978,100000676961 
2018/6/12,4303416,100000676963 
2018/6/13,4303420,100000683723 
2018/6/14,4315536,100000699694 
2018/6/15,4317011,100000699696 
2018/6/16,4317149,100000699710 
2018/6/17,4331143,100000699712 
2018/6/1,4331183,100000699728 
2018/6/2,4331187,100000699730 
2018/6/3,4335045,100000699732 
2018/6/4,4335133,100000699734 
2018/6/5,4360188,100000700300 
2018/6/6,4387817,100000731380 
2018/6/7,4409727,100000731384 
2018/6/8,4494706,100000731388 
2018/6/9,4534739,100000731406 
2018/6/10,4599119,100000758264 
2018/6/11,4615006,100000763055 
2018/6/12,4634661,100000763069 
2018/6/13,4642345,100000765840 
2018/6/14,4643435,100000765864 
2018/6/15,4643437,100000765870 
2018/6/16,4664829,100000765872 
2018/6/17,4694174,100000765874 
2018/6/1,4755313,100000765882 
2018/6/2,4756825,100000795170 
2018/6/3,4786947,100000813707 
2018/6/4,4826839,100000830211 
2018/6/5,4887235,100000895798 
2018/6/6,4888026,100000895826 
2018/6/7,4890662,100000895846 
2018/6/8,4890664,100000895848 
2018/6/9,4890666,100000913941 
2018/6/10,4910938,100000914431 
2018/6/11,4940255,100000914447 
2018/6/12,4940275,100000914507 
2018/6/13,5001143,100000914513 
2018/6/14,5008405,100000914745 
2018/6/15,5030833,100000996930 
2018/6/16,5059138,100000998304 
2018/6/17,5059150,100001012957 
2018/6/1,5059170,100001012983 
2018/6/2,5059180,100001012991 
2018/6/3,5088073,100001012993 
2018/6/4,5092735,100001013003 
2018/6/5,5092755,100001045285 
2018/6/6,5092757,100001051257 
2018/6/7,5092759,100001098957 
2018/6/8,5092761,100001118300 
2018/6/9,5092763,100001118330 
2018/6/10,5092773,100001118332 
2018/6/11,5111452,100001118362 
2018/6/12,5112180,100001118580 
2018/6/13,5112224,100001122352 
2018/6/14,5143957,100001122474 
2018/6/15,5148367,100001122476 
2018/6/16,206068,100001122480 
2018/6/17,501964,100001122490 
2018/6/1,975167,100001122502 
2018/6/2,1060555,100001144964 
2018/6/3,1262947,100001155699 
2018/6/4,1273547,100001159414 
2018/6/5,1285450,100001159420 
2018/6/6,1302628,100001159438 
2018/6/7,1450683,100001159466 
2018/6/8,1885374,100001159498 
2018/6/9,2341206,100001159526 
2018/6/10,2341248,100001270330 
2018/6/11,2353670,100001270334 
2018/6/12,2355319,100001328146 
2018/6/13,2853250,100001357111 
2018/6/14,2934968,100001362928 
2018/6/15,3026517,100001391570 
2018/6/16,3027103,100001442891 
2018/6/17,3064789,100001483996 
